   2394.00000       4.46184201E-10   3.16203796E-07   3.17885821E-07   3.08381402E-07
   2392.00000       4.50207399E-10   3.21673298E-07   3.23392669E-07   3.13677674E-07
   2390.00000       4.54230570E-10   3.27232726E-07   3.28990012E-07   3.19061144E-07
   2388.00000       4.58253768E-10   3.32882536E-07   3.34678333E-07   3.24532266E-07
   2386.00000       4.62147154E-10   3.38620197E-07   3.40455045E-07   3.30088596E-07
   2384.00000       4.66040595E-10   3.44446107E-07   3.46320604E-07   3.35730618E-07
   2382.00000       4.69933981E-10   3.50360637E-07   3.52275322E-07   3.41458701E-07
   2380.00000       4.73827366E-10   3.56364239E-07   3.58319653E-07   3.47273300E-07
   2378.00000       4.77720807E-10   3.62457257E-07   3.64453911E-07   3.53174755E-07
   2376.00000       4.81614193E-10   3.68640059E-07   3.70678521E-07   3.59163522E-07
   2374.00000       4.85507579E-10   3.74913043E-07   3.76993881E-07   3.65239998E-07
   2372.00000       4.89530749E-10   3.81279591E-07   3.83403290E-07   3.71407509E-07
   2370.00000       4.93683761E-10   3.87743142E-07   3.89910269E-07   3.77669465E-07
   2368.00000       4.97706987E-10   3.94301054E-07   3.96512149E-07   3.84023338E-07
   2366.00000       5.01989672E-10   4.00959777E-07   4.03215438E-07   3.90475464E-07
   2364.00000       5.06272413E-10   4.07719767E-07   4.10020533E-07   3.97026298E-07
   2362.00000       5.10684994E-10   4.14584605E-07   4.16930988E-07   4.03679337E-07
   2360.00000       5.15227250E-10   4.21557701E-07   4.23950297E-07   4.10438076E-07
   2358.00000       5.19899346E-10   4.28642721E-07   4.31081986E-07   4.17306069E-07
   2356.00000       5.24701227E-10   4.35843162E-07   4.38329749E-07   4.24286867E-07
   2354.00000       5.29503108E-10   4.43159564E-07   4.45694042E-07   4.31381011E-07
   2352.00000       5.34434719E-10   4.50595564E-07   4.53178473E-07   4.38592139E-07
   2350.00000       5.39496114E-10   4.58154773E-07   4.60786652E-07   4.45923888E-07
